filename,speaker,tags,transcription,
SMOKING%20HERB.mp3,plowboy,plowboy high weed herb,I was dipping into the herb,
SMOKING%20POLE.mp3,unknown man,smoking pole,kind of smoking on the other guys pole,
SMOOTH%20OPERATOR.wav,doug,smooth operator,smooth operator,
SNAKES%20IN%20YOUR%20BACKYARD.mp3,prodjoe,snakes backyard serpent,there are snakes in your backyard, 
SNAP%20CHAT%20KATIE.mp3,larry,snapchat katie larry,ill talk to you later katie via snapchat,
SNIPER%20DANDIES.wav,plowboy,sniper dandies ,the sniper dandies,
SNOOTFUL.mp3,unknown man,snootful,that guys a snootful,
SNUBS%20ME.wav,dennis hof,hof shubs,he snubs me,
SNUGGLE%20TRIB%20MAKEOUT.mp3,janie the lesbian,snuggle trib kiss janie lesbian,I like to snuggle trib and makeout,
SO%20HAPPY.wav,unknown woman,happy,im just so happy,
SO%20HOT.wav,tim,hot,so hot,
SO%20MANY%20FEMALE%20FANS.wav,larry,female fans larry,I have so many female fans I cant help it,
SO%20WEIRD-TAWNY.mp3,tawny,weird tawny,haha this is so weird,
SOCKIN%20IT.wav,doug,socking,now hes socking it quite well,
SOFT%20N%20REWARDING.mp3,tim,soft rewarding,at least hes going to be soft and rewarding,
SOLID%20BASE.wav,unknown man,base,very solid base,
SOLID%20STL%209.mp3,charlie,charlie nine,im a solid saint louis nine,
SOME%20WEINERS.wav,doug,weiners,some weiners,
SOMEBODY%20JELLY.mp3,unknown man,jelly jealous,somebodys jelly,
SOMETHING%20ELSE%20YOU%20NEED-ADAM.mp3,caller adam,else adam,is there something else you need,
SOMETHING%20ELSE.mp3,unknown man,else,you guys are something else,
SOMETHING%20FUNNY.wav,jeff abeln,funny abeln,you guys find something funny you look in the mirror,
SOMETHING%20HAS%20TO%20GIVE.mp3,cat ,cat give,something has to give,
SON%20IS%20A%20WOLF.mp3,unknown man,wolf,my sons a wolf,
SOORY%20WANNA%20TALK%20ABOUT%20BUTTPLUGS.wav,charlie,buttplugs charlie,im sorry do you want to talk about butt plugs,
SORRY%20FELLA.wav,caller ellen,sorry ellen,sorry fella,
SORRY%20LEARNED%20NOTHING.mp3,gabe dearmond ,gabe learned nothing,I just want to apologize to all of the listeners who listened to that segment and learned nothing,
SORRY.wav,tim,sorry,im sorry everybody,
SOUND%20LIKE%20PLEASURE.mp3,tim,pleasure,sounded like she was experiencing pleasure,
SOUNDED%20DIRTY.mp3,cat,dirty sounded,sounded dirty,
SOUNDS%20DELIGHTFUL.wav,unknown man,delightful,mmm that sounds delightful,
SPECIAL%20SAUCE.mp3,charlie,special sauce charlie,that was kind of my own little special sauce,
SPENT%20SOME%20TIME%20TOGETHER.mp3,prodjoe,time prodjoe,you and I have spent some time together,
"SPLURGE,%20ENJOY%20LIFE.mp3",plowboy,splurge enjoy plowboy,you gotta splurge and enjoy life,
SPOIL%20ME.mp3,tim,spoil daddy,spoil me daddy,
SPORTS%20DISCUSSION-HANG%20UP.mp3,unknown man,sports dicussion ,I knew that would be a super sports discussion so I hung up,
SPORTS%20RADIO.wav,alpena,sports radio,sports radio is supposed to be about sports,
SPREAD%20MY%20WINGS%20BABY.mp3,tim,spread wings fly,let me spread my wings and fly baby,
SPREAD%20THE%20LOVE.mp3,jay jr,spread love jay,spread the love dog,
SPREADING%20LEGS.wav,plowboy,spread legs plowboy,im spreading my legs like the dickens,
SPUDS%20BEFORE%20STUDS.mp3,tim,fries spuds studs,spuds before studs,
STACKING%20PILLOWS.mp3,tim,stacking pillows goalie,you like when a guy talks about staking pillows baby,
STAN%20IS%20AN%20ASS.mp3,big al,al stan kroenke ass,stan youre an ass,
STAN%20NEEDS%20TO%20SPEAK.mp3,unknown man,speak stan,im not going to speak for stan thats something he is going to have to do,
STAR%20WARS%20WOOT.mp3,tim,star wars woot,woot woot woot woot,
STARTER.wav,matt holliday ,rosenthal holliday starter baseball,im a starter at heart,
STARTING%20TO%20WADDLE.mp3,caller ellen,waddle ellen,im starting to waddle,
STATE%20OF%20MISSOURI.wav,unknown man,missouri,in the state of missouri,
STATION%20OWNERSHIP.mp3,tim,station ownership carport,I heard you owned it and you owned a carport too,
STAY%20AWAY%20FROM%20STRIPPERS%20DOUG.wav,cat,strippers,stay away from the strippers doug,
STEP%20FATHER%20LOVE.mp3,tim,stepfather relationship father,this guy and his step father have a hell of a relationship,
STICKY%20ICKY.wav,tim,sticky weed herb marijuana,sticky icky ,
STIFF%20ONE.mp3,charlie,stiff charlie,a nice stiff one,
STILL%20A%20GREAT%20NIGHT-HARVEY.mp3,steve harvey,harvey night,still a great night,
STILL%20HOTT-HOCHMAN.mp3,hochman,hot hochman,were still hot,
STL%20MEDIA.wav,tim,media soft,media in this towns soft,
STL%20PEOPLE%20SUCK.wav,unknown man,stl suck people,people from st louis suck,
STL%20SUCKS.mp3,unknown man,stl suck people,well stl sucks and the people in stl suck,
STONED%20AND%20BLAZED.wav,plowboy,stoned blazed high plowboy weed,im stoned im blazed im high,
STOP%20RIDING%20US.wav,doug,riding,stop riding on us fella,
STOP%20YELLING%20AT%20ME.mp3,cat,yelling,stop yelling at me,
STORM%20A%20COMIN.mp3,tim,storm,theres a storm a coming boys,
STRAP%20ON.mp3,tim,strap ,doug it is time for you to strap in im going to strap on,
STRAPLESS%20DRESS.mp3,cat,strapless gown dress,id put on that strapless gown to be a part of that dinner,
STRAUSS-RIGHTS%20HOLDER%20BADGE.mp3,joe strauss,rights holder badge fsn strauss media,keep signing up to get your rights holder merit badge,
STRAUSS-WOO%20HOO.mp3,joe strauss,strauss ,who hoo,
STRONG%20CALL.mp3,charlie,charlie strong call,strong call,
STUPID%20HEAD.mp3,doug,stupid,well you sound like a young stupid head,
STUPID%20SHOW.wav,cat,stupid ,im going to the stupid show,
STUPID%20TO%20SAY.wav,doug,stupid,well thats a stupid thing to say,
SUCK%20%20MY%20TOES%20JENNINGS.mp3,unknown man,jay fff toes,I was wondering if I could participite I was wondering if jennings could suck on my toes and stuff,
SUCK%20IT%20DOUG.wav,jim edmonds,edmonds suck,suck it doug,
SUGGESTION-LARRY.mp3,larry,suggestion larry,that was only a suggestion,
SUPER%20TIRED.wav,unknown woman,super tired,I know im super tired,
SURE%20AS%20RAIN.wav,tim,sure rain,sure as rain,
SURE%20WHATEVER.mp3,charlie,sure whatever charlie,sure whatever,
SURROUNDED%20BY%20GUYS.mp3,cat,surrounded guys,there you were surrounded by a bunch of guys,
SUSPEND%20ME%20DOUG.wav,unknown man,suspend ,can you suspend me doug,
SWEET%20MAN.mp3,cat,sweet,what a sweet man,
SWEET%20SPOT.mp3,tim,sweet spot,you know im trying to find the sweet spot,
SWEET%20WOOT%20WOOT.wav,tim,sweet woot,sweet woot woot,
SWITCH%20YOU%20OUT.mp3,tim,switch,ill switch you out,
Sports%20Talk-Anyone%20Can%20Do%20It.mp3,cat,sports talk anyone,to do sports talk radio at this level pretty much anyone can do it,
Sports%20Talk-Statue%20of%20Liberty%20of%20Careers.mp3,tim,careers sports talk,pretty much the statue of liberty of careers,
TAIL%20CALL%20IN.wav,tim,tail call,tail call in,
TAKE%20A%20CONSTITUTIONAL.mp3,jeff abeln,contitutional abeln,I think ill take a constitutional,
TAKE%20ADVANTAGE%20OF%20THAT%20GIRL.wav,unknown woman,advantage,I think I did kind of take advantage of that girl though,
TAKE%20AN%20INJECTION.mp3,jeff abeln,injection abeln,ill take an injection,
TAKE%20POT.mp3,charlie,pot weed ,do you take pot,
TAKING%20CARE%20OF%20JIM-MCCARVER.mp3,tim mccarver,mccarver ,you guys taking care of our jimmy,
TAKING%20TO%20LEVEL.wav,unknown man,level,he took it to a level that it didnt need to be,
TALENTED%20FELLA.wav,cat,talented fella,I think hes a talented young fella,
TALK%20ABOUT%20ASS%20PLAY.mp3,tim,ass play,you like to talk about ass play a lot,
TALK%20GOLF.wav,alpena,alpena golf hot take,you wanna talk about golf,
TALK%20TOO%20MUCH%20DOUG.mp3,mike lee,mike lee talk,you talk too much doug,
TASTE%20IT.wav,cat,taste,let him taste it,
TASTE%20LIKE%20TONGUE.wav,unknown man,tongue,it tastes like tongue,
TASTE%20ME.wav,tim,taste,taste me,
TAWNY-WOOF.mp3,jimmy the bull,tawny woof bull,tawny woof,
TEAR%20ME%20UP.wav,plowboy,plowboy tear,yea these guys would tear me up,
TECH%20AND%20STUFF.wav,unknown man,technology,you know technology and stuff,
TEE%20HEE%20HEE.wav,tim,teehee,teeheehee,
TELL%20MIKE.wav,matt holliday ,holliday rosenthal ,I just gotta tell mike,
TERMINOLOGY.wav,doug,terminology,we dont use that terminology not here we dont,
TERRIBLE%20RESPONSE.mp3,paul from wc,terrible response paul,you can step down now cat I think that was a terrible response,
TERRYS%20CUCKOLD.wav,tim,cuckold,terrys cuckold,
THANK%20TIM%20FOR%20LASTNIGHT.mp3,unknown man,lemming lastnight,I want to thank tim for lastnight,
THANKFUL%20FOR%20TIM.mp3,unknown man,lemming lord,we thank the lord for tim when we go to bed at night,
THANKS%20DOUG-D%20GOOLD.mp3,derrick goold,thanks goold,perfect thanks doug,
THANKS%20DOUG.mp3,unknown man,thanks,thanks doug,
THAT%20A%20GIRL.wav,cat,atta cat,thata girl,
THAT%20FAN%20PAGE.mp3,tim,fan page facebook,boy that fan page,
THAT%20FAR%20YET.mp3,larry,far larry,well we havent got that far yet,
THAT%20SOUNDS%20GOOD.mp3,charlie,charlie good,that sounds good,
THAT'D%20BE%20NICE.wav,mike lee,mike lee nice,thatd be nice,
THAT'LL%20WORK.mp3,larry,work larry ,thatll work,
THAT'S%20SOUTHSIDE.wav,tim,southside south city,thats southside,
THATS%20A%20TOUGHIE.mp3,douglas,toughie douglas,thats a toughie,
THATS%20IT.mp3,doug,that it,thats it,
THATS%20RIGHT%20DOUG.mp3,willy,willy,thats right doug,
THATS%20SO%20GANGSTA.wav,tim,gangster gangsta,thats so gangsta,
THE%20BROWNS.wav,plowboy,steam warmth browns,the steam and warmth of the browns,
THE%20GREAT%20JIM%20HAYES.mp3,dan mac,danny mac great hayes,without further adieu the great jim hays,
THE%20LOU.wav,cat,stl lou,from the lou heres how we do,
THE%20OLE%20WHAMMY.wav,jeff abeln,whammy abeln,give em the old whammy,
THE%20PASSWORD%20IS.mp3,charlie,password charlie,the password is,
THE%20SCENERY.mp3,plowboy,scenery plowboy,just enjoying the scenery,
THE%20SEX%20SHOW.mp3,timberfake,sex show timberfake ,its the sex show,
THE%20SHOW.wav,darren pang,pang show,so this is the show huh,
THE%20WHINY%20BITCH.mp3,doug,whiny bitch brawler,you kind of sound like the whiny bitch,
THEISMAN-HOW%20ARE%20YOU.mp3,joe theisman,theisman,good morning gentlemen doug jim timmy how are ya,
THERE%20COULD%20BE.mp3,larry,larry nicle could,there could be,
THERE%20WAS%20COITUS.mp3,charlie,coitus sex charlie,let me tell you there was some coitus,
THERE%20YA%20GO%20PAL.mp3,Rich from Maryland Heights,rich pal,there you go pal,
THESE%20GUYS.wav,rondo,rondo tennessee ,these guys are some dumb mother effers,
THEY%20GOTTA%20DIE.mp3,plowboy,die ,"they gotta die, people gotta eat",
THEY%20VIBRATE.mp3,jeff abeln,vibrate abeln,they vibrate,
THEY'RE%20WEIRD.mp3,unknown man,weird,forget about them theyre weird,
THICK%20SHRUBS%20FOR%20ORAL.mp3,tim,oral shrubs pubes,if you were gonna have oral youd have to get through some thick shrubs,
THINGS%20GONE%20DIFFERENTLY.mp3,jeff fisher,fisher rams nfl ,"had a couple of things had gone differently, the end of the game could have been different",
THINK%20ABOUT%20IT%20DOUG-JK.mp3,john kelly,think about it,think about it doug,
THINK%20ABOUT%20THAT.mp3,tim,think about that,think about that doug,
"THINK,%20I%20DON'T%20KNOW.mp3",plowboy,think dunno,"I think, I dont know",
THIS%20GUY%20KEEPS%20GOING.mp3,ryan kelley,kelley going,man this guy keeps going,
THIS%20IS%20AMERICA.wav,cat,america cat,"yea this is america, what are you going to judge me",
THIS%20IS%20HOT.mp3,cat,cat hot,man this is hot,
THIS%20IS%20WHAT%20HAPPENS.wav,doug,cardinals offense,this is what happens when the cardinals cant hit,
THIS%20REALLY%20SUCKS.mp3,tim,really sucks,this really sucks,
THIS%20TEAM%20COMPETES.mp3,charlie,compete record,their record doesnt show well they compete,
THONG.wav,unknown woman,thong underwear,I prefer a thong,
THOSE%20DONKEES%20DONT%20KNOW%20ANYTHING.mp3,kelly chase,donkees chase,those two donkees dont know anything in the first place,
THOUGHT%20THAT%20WAS%20SOMETHING%20YOU%20GET%20IN%20YOUR%20ANAL%20REGION.wav,jim edmonds,anal edmonds butt,I thought that was somehting you get in your anal region,
THREE%20AN%20ORGY.wav,charlie,mmf mff orgy threesome,is just three an orgy though,
THREE%20MUSKETEERS%20OF%20STL%20RADIO.mp3,joe theisman,theisman three muskateers,the three muskateers of stl radio,
THROW%20ON%20NIPS.mp3,weezer,weezer nips,gonna throw em on the nips,
THROW%20THE%20BALL%20NICK-BIG%20AL.mp3,big al,throw foles rams al,throw the ball nick throw the ball so someone can catch it,
THX%20IM%20AWESOME.wav,unknown woman,thank awesome,thank you thank you im awesome,
TICKLE%20SESH%20BABY.mp3,tim,tickle sesh,doug lets have a tickle sesh baby,
TICKLE%20SESH.mp3,plowboy,tickle sesh,I did a little tickle sesh,
TICKLE%20TIM%20ON%20AIR.mp3,cat,cat tickle,I did in fact tickle tim on the air,
TICKLE%20YOUR%20TROUSERS.mp3,jeff abeln,tickle trousers,does it tickle your trousers,
TIG%20OLE%20BITTIES.mp3,unknown woman,boob bitties breasts tits,tig ole bitties,
TIGER%20GROWL.wav,unknown man,tiger growl roar,tiger growl,
TIM%20HAS%20ALL%20THE%20ANSWERS.mp3,unknown man,lemming answers,tim of course has all the answers,
TIM%20I%20LVOE%20YOU.mp3,unknown man,lemming love,tim I love you,
TIM%20IS%20%231.mp3,tim,number one,my name is tim mvp excited about it a lot of pressure comes with it bc once your number one theres nowhere to go but down on doug,
TIM%20IS%20A%20GREAT%20PERSON.mp3,jimmy the bull,lemming bull,tim you know you are a great person,
TIM%20IS%20AMAZING.mp3,hochman,lemming hochman,I just think tim is an amazing human,
TIM%20IS%20GREAT.mp3,unknown man,lemming,I agree with tim just because hes great and he told me the show is great,
TIM%20IS%20HOTH.mp3,unknown woman,hoth lemming,tim is hoth,
TIM%20IS%20MAC%20MAN.mp3,timberfake,lemming timberfake ,t mckernan I just call you mac man,
TIM%20IS%20THE%20BEST%20BROADCASTER.mp3,tim,best broadcast,tims performance this morning was the best radio broadcast ive ever heard,
TIM%20LOOKS%20GREAT.mp3,charlie,lemming look,tim you look great,
TIM%20LAUGH.wav,tim,laugh,hahaha,
TIM%20PORN%20MOANING.mp3,tim,moaning,ugh ugh ugh ugh ,
TIM%20SAYS-LARRY.mp3,larry,lemming larry,ill go with what tim says,
TIM%20WHERE%20IS%20YOUR%20DAD.mp3,unknown man,dad,tim wheres your dad,
TIM'S%20COOL.mp3,cat,lemming cat,tims cool,
TIM'S%20GREAT-PLOWBOY.mp3,plowboy,lemming plowboy,nailed it on the head tim you are great,
TIM'S%20IMPORTANT.mp3,plowboy,lemming plowboy,the more important thing is tim,
TIMBERFAKE%20BANGS%20WEEZERS%20FRIEND.mp3,timberfake,timberfake bang weezer,I didnt know who shawn campbell was until I looked at his facebook and I banged his friend,
TIMBERFAKE-OOO.mp3,timberfake,timberfake ,oooooo,
TIMMY%20IS%20INTELLIGENT.mp3,unknown man,lemming intelligent,timmy is the most intelligent person,
"TIMMY,%20SERIOUSLY.wav",unknown man, seriously,timmy seriously ,
TIMS%20BEST.mp3,unknown man,lemming best,tim you are the best,
TIMS%20DAD%20CALLS%20FANTASY%20PLAYERS.mp3,doug,fantasy football ,you think your dad calls these guys on your fantasy team and tells them to have a good game,
TIMS%20DOING%20A%20GREAT%20JOB.mp3,caller adam,lemming adam,tim youre doing a great job,
TIMS%20IN%20CHARGE.mp3,unknown man,lemming,as long as tims in charge I feel like everyone is better off,
TIMS%20RIGHT.mp3,cat,lemming cat correct,tim your exactly right,
TINKLE%20STICK.wav,prodjoe,tinkle stick prodjoe,hes got the tinkle stick,
TINKLE%20YOU.wav,unknown man,tinkle,im sorry I didnt mean to tinkle you,
TINY%20TWINK%20BOY.wav,tim,twink tiny,im a tiny little twink boy,
TIRED%20OF%20THE%20CAT.mp3,charlie,charlie cat new york value,people are tired of the cat and his NY values,
TLR%20BUH.mp3,doug,tlr buh,buh,
TO%20GET%20OFF.wav,plowboy,get off,I was waiting for her to get off,
TONGUE%20ME.wav,tim,tongue,uh tongue me down man,
TONGUE%20MEAT.wav,tim,tongue meat,give him some tongue meat,
TOO%20BIG.wav,unknown man,big large,I cant do that its too big,
TOOL%20BELT%20FOR%20DADDY.mp3,cat,tool belt daddy,tool belt for daddy,
TOOTIN%20=%20GLUTEN.wav,cat,tootin gluten,darn tootin we left out the gluten,
"TOP%20DOWN,%20BOTTOM%20UP.wav",jim edmonds,bottom edmonds,the top goes down the bottom goes up you know what I mean,
TOTES%20HOTH.wav,willy,totes hoth,totes hoth,
TOUCH%20A%20NEIGHBOR.mp3,tim,touch neighbor sapphic,the soft sapphic touch of a neighbor,
TOUCH%20DEEPLY.wav,tim,touch deeply,ill touch you deeply,
TOUCH%20WHOEVER%20YOU%20WANT.mp3,unknown man,touch,you can just touch whoever you want I like it,
TOUCHE%20TIMMY.wav,plowboy,touche,touche timmy,
TOUGH%20BUT%20FAIR.mp3,tim,tough fair,tough but fair,
TOUGH%20ROOM%20(STRAUSS).mp3,joe strauss,tough strauss,wow this a tough room,
TOUGH%20TEXTER.wav,charlie,tough text ,tough text guy voice,
TOUGHIE.mp3,douglas,douglas toughie,thats a toughie,
TOUNGE%20KISS%20HER%20FOOT.mp3,jay jr,fff tongue kiss foot jay,I wasnt going to tongue kiss her foot,
TOUNGE%20OF%20A%20HUMMING%20BIRD.mp3,tim,tongue hummingbird,you have the tongue of a hummingbird baby,
TRA%20LA%20TRA%20LA.wav,unknown music,tra la cardinals coming,the cardinals are coming tra la tra la,
TRAINWRECK%20RADIO-STRAUSS.mp3,joe strauss,strauss trainwreck radio,love to jump in on trainwreck radio,
TRIBBING%20IS%20TRIBBING.mp3,janie the lesbian,janie lesbian tribbing,tribbing is tribbing is tribbing,
TRIBBING.mp3,tim,tribbing lesbian,the straight crush might wanna do some tribbing,
TRICK%20OR%20TREAT%20BITCHES.mp3,tim,trick treat halloween,trick or treat bitches,
TRIED%20TO%20GET%20IT%20OUT%20OF%20HER.wav,plowboy,get it out,tried to get it out of her but,
TRIM%20HIS%20SHRUBS.mp3,tim,trim shrubs pubes,you wanna trim his shrubs bra,
TRIM%20SHRUBS.mp3,tim,trim shrubs pubes shave,I trim my shrubs,
TRIP%20TO%20AS%20WHORE%20HOUSE.mp3,unknown man,bunny ranch whore prostitute,I came home and told her I won a trip to a whore house,
TRUEMAN%20DOWN-STRAUSS.mp3,joe strauss,truman down mizzou missouri strauss,truman down,
TRUMP-MIZZOU%20FOOTBALL.mp3,donald trump,mizzou missouri football trump,missouri good football teams eh.  Whattaya gonna do this year some good stuff eh,
TRUST%20YOUR%20BALLS.mp3,unknown man,balls,just trust your balls,
TRUTH%20BABY.wav,tim,truth,its the truth baby,
TRY%20TO%20GET%20OFF.wav,weezer,weezer,ima try my best to get off,
TRYING%20NOT%20TO%20GET%20LAID-BENJAMIN.mp3,doug hochman,frosted tips hochman,whyd you get the frosted tips buddy.  I was trying not to get laid,
TUCK%20PLAY.mp3,tim,tuck ,yea ima play tuck this weekend,
TUCK%20TUCK%20GOOSE.wav,caller ellen,tuck ellen,well tuck tuck goose,
TUCK%20TUCK.wav,doug,tuck,tuck tuck,
TURKEY%20NECK.wav,cat,turkey neck ,listen turkey neck,
TURKISH%20DELIGHT.mp3,charlie,turkish delight,I want some turkish delight,
TURN%20OFF.mp3,tim,turn off,it was kind of a turn off,
TV%20PEOPLE%20ARE%20GAY.mp3,charlie,local news tv gay,I feel like there are a lot of gay people that work in tv,
TWERK%20WITH%20ME-CAT.mp3,cat,twerk,wanna twerk with me,
TWINK%20AT%20THE%20POOL.mp3,plowboy,twink pool plowboy topless,I will go there shirtless and hang out by the pool and be that 120 lb twink ,
TWINK%20BACKGROUND.mp3,plowboy,twink plowboy,just background for doug what a twink would be itd be me,
TWINK%20BODY.mp3,plowboy,twink body plowboy,I have the body type of a twink,
TWINK%20ELEMENT.mp3,cat,twink element,there is a twink element to this,
TWINK%20TOUCHING.wav,doug,twink touch doll,show me on the doll where the twink touched you,
TWINKING%20AROUND.mp3,tim,twinkin around,just twinkin around bro,
TWINKS%20TWUNKS.mp3,tim,twink,doug how many twinks could a twink twunk twink,
TWINS.mp3,unknown woman,twins ,well I feel like ima end up with twins,
TWISTED%20LIFESTYLE.wav,doug,twisted lifestyle,this fella he leads a twisted lifestyle,
TWITTER%20VERIFIED.mp3,timberfake,timberfake verified twitter,cats verified on twitter,
Tom%20Jackson.wav,tom jackson,tom jackson,uh huh uh huh,
Tommy%20Lasorta.mp3,Rich from Maryland Heights,rich tommy lasorda creep,tomma lasorda is a complete creep,
Trump-Joe%20Paterno.mp3,donald trump,donald trump joe paterno pennsylvania ,I know a lot of pennsylvania and its great.  Hows joe paterno doing we going to bring that back.  How bout how bout that whole deal.,
UHH%20YEAH.wav,gabe dearmond ,uhh gabe,uhhh yea,
UMMM%20YEAH.wav,tim,umm yea,ummm yea,
UNAMERICAN.wav,unknown woman,unamerican,youre unamerican,
UNBELIEVABLE.mp3,plowboy,unbelievable plowboy,unbelievable ,
UNERWARE.mp3,cat,underwear cat panties,you have a favorite pair of old underwear you keep in the rotation,
UNIT.wav,tim,unit,how would that play with your unit,
UNITED%20STATES%20RULES-CAT.mp3,cat,united states rules patriot,the united states rules,
UNUSUAL%20CALL.mp3,doug,unusual call,its unusual for one of our calls to go that way,
UP%20HIS%20ARSE-LARRY.mp3,larry,arse larry,up his arse,
URANUS.mp3,larry,larry uranus ranking,uranus,
VASGERSIAN-MIKE%20SHANNON%20IMPRESSION.mp3,matt vasgersian,vasgersian shannon impression,back to the redbirds ,
VERY%20ANAL-JESUS.mp3,jesus ortiz,anal ortiz ,im very anal,
VERY%20ATTRACTIVE-CHARLIE.mp3,charlie,attractive charlie sexy,im very attractive,
VERY%20FEW%20PEOPLE%20LISTEN.mp3,donald trump,radio few,first of all very few people listen to your radio show thats the good news,
VERY%20IMPRESSED.mp3,doug,blessed ,blessed blessed well pardon the hell out of us,
VERY%20OPEN%20WITH%20SEXUALITY.wav,weezer,weezer sexuality,very open with my sexuality,
VERY%20THIN%20TWINKS.wav,tim,thin twinkish gentleman,very think twinkish type gentleman,
VICTOR'S%20TOUCH.mp3,cat,victors touch,victors touch can be very reasurring ,
VIRGIN%20SHRUBS.mp3,tim,virgin shrubs,virgin shrubs,
VITALE%20RIGITONI%20SPECIAL.mp3,dick vitale,ncaa tournament basketball izzo calipari rigitoni italian ,calipari izzo pitino was in here were talking italian special were talking rigitoni marinara,
WACHA%20WACHA%20WACHA.wav,unknown man,wacha,wacha wacha wacha,
WANT%20LISTENERS%20TO%20SLEEP%20WITH%20ME.mp3,tim,listeners sleep,I want our listeners to sleep with me,
WANT%20TO%20HOLD%20AND%20KISS%20HIM.mp3,unknown man,graysexual twink bryce,I want to hold them I want to kiss them but I dont want to have sex with them,
WANT%20TO%20RAISE%20TIM'S%20KID.mp3,steve in wildwood,steve raise,well I want tim to raise my child,
WANTS%20TIMBERFAKES%20ASS.mp3,tim,timberfake ass,he wants that timberfake ass,
WAR%20F-ING%20EAGLE.wav,unknown man,war eagle auburn,war eagle,
WARM%20MILK%20N%20COOKIES-TIMBERFAKE.mp3,timberfake,cookies milk timberfake,I need some warm milk and some cookies,
WARN%20THE%20OTHERS.mp3,cat,warn,warn the others jim hayes is here,
WAS%20I%20SUSPENDED-GABE.mp3,gabe dearmond ,gabe suspended,hey was I just suspended by the morning after,
WAS%20JELLY.wav,cat,jelly jealous,I was jelly,
WAS%20RIGHT.wav,plowboy,plowboy right correct,I knew I was right about something so ha,
WAS%20THAT%20A%20DOUG%20REFERENCE.mp3,frank cusumano,frank doug reference,was that a doug reference,
WASSUP%20GUYS.mp3,timberfake,timberfake wassup ,yea yea whassup guys,
WATCHING%20KIDS%20PLAY.mp3,tim,pedo francis park,sometimes ill show up at francis park with a hooded sweatshirt sunglasses and a fake mustache and ill watch kids play,
WAX%20ON%20WAX%20OFF.mp3,unknown man,wax karate,wax on wax off,
WE%20ARE%20STUPID.wav,cat,stupid,we are stupid,
WE%20ARE%20THE%20STL%20CARDINALS.mp3,unknown man,cardinals take bfib,were the stl cardinals so get it done,
WE%20LOOK%20LIKE%20TWINKS.mp3,tim,twinks,we still look like twinks,
WE%20LOVE%20IT.mp3,charlie,love,we love it you love it,
WE'RE%20BI.wav,tim,bisexual,were really bi,
WEAK%20SAUCE.wav,joe strauss,weak strauss,weak sauce weak sauce,
WEARING%20CONDOMS.mp3,jay jr,jay condom,theres nothing better than wearing a condom,
WEARING%20LITTLE%20CLOTHS-TAWNY.mp3,tawny,clothes tawny,I wear some clothes but not like a ton of clothes,
WEARING%20WALDENS%20UNDERWEAR-CAT.mp3,cat,underwear walden,I was wearing jordan waldens underwear on the way home,
WEED%20WAS%20FLOWING.mp3,plowboy,weed plowboy ,the weed was a flowin,
WEEZER%20WHITE%20BELT.wav,weezer,style belt weezer,im wearing a white belt so im more of a high class style guy,
WEIR%20IGGY.wav,johnny weir,johnny weir iggy,thank you iggy I love you,
WELCOME%20TO%20PP%20TALK.wav,tim,peepee pp talk grabass,welcome to pp talk,
WELL%20ENDOWED.mp3,jay jr,endowed jay,very well endowed,
WEREN'T%20INVITED.wav,charlie,charlie invited,you werent invited,
WHAT%20ARE%20WE%20TALKING%20ABOUT-HOCHMAN.mp3,hochman,confused hochman,I dont even know what were talking about this morning,
WHAT%20DO%20YOU%20WANT%20TO%20TALK%20ABOUT.mp3,cat,cat talk,so what do you want to talk about,
WHAT%20I%20DO.wav,tim,do,thats kind of what I do,
WHAT%20I%20LIKE.mp3,doug,like,thats what I like boy you guys nailed it,
WHAT%20THE%20HELL%20WAS%20THAT-JIM%20THOMAS.mp3,jim thomas,thomas hell,what the hell was that,
WHAT%20THE%20HELL%20YOU%20TALKING%20ABOUT.mp3,jay jr,hell talking ,what the hell you talking about,
WHAT%20THEY%20ALWAYS%20DO.mp3,unknown man,hot take ,this is what they always do,
WHAT%20TO%20USE%20TO%20TRIM%20SHRUBS.mp3,tim,shrubs trim pubes,what do you use to trim your shrubs bro,
WHAT%20UP%20LOW-TIMBERFAKE.mp3,timberfake,timberfake whatup,whatup low,
WHAT%20UP.mp3,unknown man,whatup,eh yall whatup,
WHAT%20WAS%20THAT.wav,larry,what larry,what was that,
WHAT%20WHAT.wav,hey kay adams,kay adams,what what,
WHAT%20WOMEN%20DO.mp3,charlie,women,thats what women do,
WHAT%20YOU%20DO.mp3,unknown man,do,is this what you guys do,
WHAT%20YOU%20SAID.mp3,cat,said,yea yea what you said,
WHAT.wav,unknown man,what,what,
WHATS%20THAT%20HAVE%20TO%20DO%20WITH%20ME.mp3,caller adam,adam ,whats this got to do with me,
WHATS%20THIS.wav,joe strauss,strauss what,whats this ohh ohh,
WHATS%20WRONG%20WITH%20PHONE%20LINES.mp3,unknown man,phone lines wrong,whats wrong with your phone lines,
WHATS%20YOUR%20PROBLEM%20DOUG.mp3,unknown man,problem ,what the hell is your problem doug,
WHEN%20BLUES%20WIN.mp3,big al,big al hot take blues,I told you thats what happens when you go to the net ,
WHEN%20I%20COME%20OUT.wav,prodjoe,come out prodjoe,hold on while I come out,
WHERE%20IS%20THIS%20SHOW%20GOING-STRAUSS.mp3,joe strauss,strauss radio,Ive been listening for two minutes and have no idea where the show is going,
WHITE%20STUFF.mp3,cat,white stuff,what is that white stuff,
